AccountID,CustomerID,AccountType,Balance,OpenDate,Status,BranchID
A00459,C00459,Savings,55304.88,2022-07-15,Active,B013
A00460,C00460,Current,28210.54,2024-11-05,Closed,B003
A00461,C00461,Current,71983.97,2018-07-21,Closed,B011
A00462,C00462,Savings,5775.57,2019-04-25,Dormant,B017
A00463,C00463,Savings,46779.77,2016-09-29,Active,B014
A00464,C00464,Savings,68467.26,2025-07-18,Closed,B012
A00465,C00465,Current,63807.67,2018-07-07,Dormant,B011
A00466,C00466,Current,40801.05,2015-11-24,Active,B005
A00467,C00467,Savings,4574.93,2022-10-18,Dormant,B004
A00468,C00468,Current,56164.01,2015-07-26,Active,B017
A00469,C00469,Current,17786.16,2018-01-26,Closed,B020
A00470,C00470,Savings,31681.24,2023-12-12,Dormant,B005
A00471,C00471,Savings,78823.96,2023-01-17,Closed,B020
A00472,C00472,Savings,64170.72,2024-10-05,Dormant,B002
A00473,C00473,Savings,67613.04,2018-05-27,Dormant,B008
A00474,C00474,Current,86014.8,2018-06-05,Closed,B015
A00475,C00475,Current,57590.94,2023-02-21,Closed,B010
A00476,C00476,Savings,66124.7,2017-11-21,Active,B019
A00477,C00477,Savings,41748.32,2015-12-11,Dormant,B013
A00478,C00478,Current,27754.93,2022-04-23,Dormant,B006
A00479,C00479,Current,10037.7,2016-04-08,Active,B009
A00480,C00480,Current,52006.43,2022-12-08,Active,B012
A00481,C00481,Savings,83661.29,2018-08-24,Dormant,B017
A00482,C00482,Savings,67676.01,2015-10-22,Closed,B006
A00483,C00483,Current,7761.94,2022-12-10,Closed,B005
A00484,C00484,Savings,49020.3,2024-07-24,Closed,B015
A00485,C00485,Savings,12041.36,2025-02-27,Dormant,B002
A00486,C00486,Savings,8068.63,2025-07-04,Dormant,B008
A00487,C00487,Current,25830.57,2019-10-19,Closed,B008
A00488,C00488,Savings,96799.75,2015-09-11,Closed,B011
A00489,C00489,Savings,6504.89,2024-08-11,Closed,B010
A00490,C00490,Current,36642.47,2016-01-05,Dormant,B016
A00491,C00491,Savings,73279.72,2017-08-08,Dormant,B003
A00492,C00492,Current,21682.13,2019-12-30,Closed,B005
A00493,C00493,Current,97021.79,2021-02-19,Active,B017
A00494,C00494,Savings,49955.65,2025-01-20,Closed,B008
A00495,C00495,Current,97063.59,2024-05-13,Closed,B008
A00496,C00496,Current,46119.87,2020-12-25,Active,B015
A00497,C00497,Current,56251.59,2019-10-06,Active,B020
A00498,C00498,Savings,34393.38,2017-08-29,Active,B017
A00499,C00499,Current,93176.44,2021-04-09,Active,B005
A00500,C00500,Savings,75220.95,2025-01-23,Closed,B020
A00501,C00501,Savings,55284.84,2019-09-06,Active,B014
A00502,C00502,Savings,40914.8,2025-01-31,Closed,B003
A00503,C00503,Savings,61643.22,2020-11-01,Closed,B017
A00504,C00504,Current,41487.51,2015-10-21,Active,B018
A00505,C00505,Savings,54343.69,2016-09-26,Dormant,B002
A00506,C00506,Savings,55156.72,2022-08-15,Active,B009
A00507,C00507,Current,46207.73,2018-09-09,Dormant,B003
A00508,C00508,Current,40549.85,2025-04-08,Closed,B004
A00509,C00509,Savings,97521.6,2017-01-10,Closed,B005
A00510,C00510,Savings,82996.3,2019-10-02,Active,B011
A00511,C00511,Current,1457.81,2024-01-17,Closed,B015
A00512,C00512,Savings,44978.29,2023-08-04,Active,B006
A00513,C00513,Current,52258.62,2019-09-18,Active,B015
A00514,C00514,Current,91945.37,2021-01-25,Closed,B002
A00515,C00515,Current,75270.28,2024-01-26,Closed,B010
A00516,C00516,Savings,16840.03,2017-12-26,Dormant,B016
A00517,C00517,Savings,57278.58,2016-07-03,Closed,B007
A00518,C00518,Savings,27659.76,2024-01-21,Dormant,B011
A00519,C00519,Savings,67402.46,2016-02-06,Closed,B014
A00520,C00520,Current,49424.94,2020-04-12,Dormant,B013
A00521,C00521,Current,86590.57,2018-06-23,Closed,B016
A00522,C00522,Savings,61761.23,2021-03-13,Dormant,B003
A00523,C00523,Savings,85316.0,2015-08-31,Dormant,B014
A00524,C00524,Current,81301.37,2018-02-05,Dormant,B010
A00525,C00525,Current,44443.36,2019-06-09,Dormant,B011
A00526,C00526,Current,39819.14,2024-11-05,Closed,B015
A00527,C00527,Current,9436.32,2016-02-16,Closed,B006
A00528,C00528,Savings,50463.44,2024-05-09,Dormant,B015
A00529,C00529,Current,50091.98,2022-09-06,Closed,B020
A00530,C00530,Current,847.49,2021-09-03,Active,B002
A00531,C00531,Savings,31079.46,2017-08-30,Active,B013
A00532,C00532,Savings,6570.51,2021-12-02,Dormant,B006
A00533,C00533,Savings,40021.59,2020-02-14,Active,B015
A00534,C00534,Savings,22062.31,2022-09-03,Closed,B008
A00535,C00535,Current,66498.57,2020-10-06,Dormant,B013
A00536,C00536,Current,17597.13,2022-10-25,Dormant,B005
A00537,C00537,Current,22656.72,2021-03-23,Active,B012
A00538,C00538,Savings,99909.92,2018-04-20,Dormant,B005
A00539,C00539,Current,77668.17,2022-03-03,Active,B011
A00540,C00540,Current,23096.48,2015-12-19,Active,B004
A00541,C00541,Current,51736.57,2015-12-31,Active,B016
A00542,C00542,Savings,27540.41,2019-02-26,Dormant,B004
A00543,C00543,Current,37125.55,2016-09-13,Active,B015
A00544,C00544,Current,70954.98,2022-09-24,Active,B016
A00545,C00545,Current,76125.6,2017-09-30,Closed,B003
A00546,C00546,Savings,6653.95,2025-05-01,Dormant,B015
A00547,C00547,Savings,40244.32,2024-02-29,Dormant,B012
A00548,C00548,Savings,19815.19,2016-09-24,Dormant,B018
A00549,C00549,Current,23439.54,2018-06-15,Dormant,B006
A00550,C00550,Savings,15370.13,2021-01-08,Dormant,B004
A00551,C00551,Current,16354.42,2020-03-11,Closed,B016
A00552,C00552,Savings,46802.63,2023-09-01,Active,B019
A00553,C00553,Current,67579.86,2018-07-25,Active,B005
A00554,C00554,Current,75216.06,2018-04-06,Active,B010
A00555,C00555,Savings,4016.83,2025-03-31,Active,B016
A00556,C00556,Current,82542.94,2023-02-16,Closed,B019
A00557,C00557,Savings,1187.11,2019-06-26,Closed,B003
A00558,C00558,Current,14686.21,2019-06-25,Active,B017
A00559,C00559,Current,93592.76,2024-07-08,Active,B019
A00560,C00560,Savings,74434.83,2019-10-17,Active,B017
A00561,C00561,Current,20152.61,2021-12-27,Active,B005
A00562,C00562,Savings,68438.58,2025-02-13,Closed,B011
A00563,C00563,Savings,53570.83,2018-11-03,Dormant,B017
A00564,C00564,Current,63644.42,2017-08-28,Active,B007
A00565,C00565,Savings,36324.71,2019-01-19,Dormant,B005
A00566,C00566,Savings,27303.53,2016-07-17,Active,B018
A00567,C00567,Current,10552.25,2021-03-04,Closed,B006
A00568,C00568,Current,75397.74,2016-07-19,Closed,B006
A00569,C00569,Savings,48013.09,2016-11-28,Dormant,B020
A00570,C00570,Current,54265.2,2016-11-24,Closed,B001
A00571,C00571,Current,29931.34,2024-02-26,Closed,B019
A00572,C00572,Current,31062.74,2022-10-01,Closed,B019
A00573,C00573,Savings,10037.98,2022-04-20,Dormant,B001
A00574,C00574,Savings,46624.96,2022-10-02,Closed,B010
A00575,C00575,Savings,43790.08,2025-04-08,Active,B008
A00576,C00576,Current,21022.73,2018-10-27,Active,B015
A00577,C00577,Current,20222.79,2021-05-17,Closed,B006
A00578,C00578,Current,52478.28,2022-09-10,Dormant,B015
A00579,C00579,Savings,26675.86,2019-09-27,Active,B005
A00580,C00580,Savings,63748.09,2017-10-06,Closed,B012
A00581,C00581,Savings,22484.37,2016-12-20,Dormant,B017
A00582,C00582,Current,91413.68,2019-03-15,Closed,B008
A00583,C00583,Savings,67933.09,2018-09-03,Active,B015
A00584,C00584,Current,2774.3,2015-09-18,Active,B002
A00585,C00585,Savings,59589.36,2016-02-06,Dormant,B014
A00586,C00586,Current,96413.22,2024-04-22,Dormant,B019
A00587,C00587,Savings,68253.07,2025-01-16,Closed,B006
A00588,C00588,Savings,13212.79,2018-06-16,Active,B016
A00589,C00589,Current,43873.23,2018-01-05,Closed,B003
A00590,C00590,Current,63970.7,2025-07-13,Active,B008
A00591,C00591,Current,64800.12,2025-02-21,Active,B002
A00592,C00592,Current,49674.12,2024-05-20,Dormant,B020
A00593,C00593,Savings,87147.83,2020-07-23,Closed,B010
A00594,C00594,Current,25038.01,2015-09-01,Closed,B014
A00595,C00595,Current,72553.82,2019-10-06,Active,B012
A00596,C00596,Savings,23495.54,2017-03-30,Dormant,B013
A00597,C00597,Savings,31386.74,2018-07-17,Dormant,B007
A00598,C00598,Current,17305.18,2017-01-17,Active,B003
A00599,C00599,Current,35570.73,2025-04-16,Dormant,B018
A00600,C00600,Savings,90800.66,2023-06-17,Dormant,B020
A00601,C00601,Current,20986.87,2024-12-10,Closed,B013
A00602,C00602,Current,23171.29,2018-03-05,Closed,B012
A00603,C00603,Current,61701.13,2021-08-04,Closed,B017
A00604,C00604,Current,1218.66,2023-09-18,Closed,B002
A00605,C00605,Current,32378.32,2024-03-07,Closed,B011
A00606,C00606,Current,41768.44,2023-07-25,Dormant,B005
A00607,C00607,Current,20239.44,2016-02-02,Dormant,B011
A00608,C00608,Savings,51598.0,2021-01-08,Active,B013
A00609,C00609,Savings,5830.75,2024-03-11,Closed,B019
A00610,C00610,Savings,2062.17,2016-01-16,Active,B018
A00611,C00611,Current,94031.46,2023-08-09,Dormant,B010
A00612,C00612,Current,22534.01,2024-01-02,Closed,B011
A00613,C00613,Savings,35416.94,2021-06-05,Dormant,B019
A00614,C00614,Current,20886.33,2016-03-22,Closed,B001
A00615,C00615,Savings,17416.18,2019-10-11,Closed,B019
A00616,C00616,Savings,28865.56,2023-06-27,Closed,B002
A00617,C00617,Current,27156.22,2017-01-23,Active,B017
A00618,C00618,Savings,42895.41,2024-02-27,Dormant,B013
A00619,C00619,Savings,79796.35,2018-02-08,Closed,B002
A00620,C00620,Savings,3821.83,2024-11-19,Active,B007
A00621,C00621,Current,55097.2,2019-09-13,Dormant,B014
A00622,C00622,Current,72139.75,2022-02-07,Closed,B007
A00623,C00623,Savings,74905.09,2021-05-07,Active,B016
A00624,C00624,Savings,41628.36,2019-08-18,Dormant,B005
A00625,C00625,Current,77468.17,2018-09-18,Closed,B011
A00626,C00626,Savings,66615.12,2020-08-07,Closed,B013
A00627,C00627,Current,61596.75,2018-12-29,Closed,B018
A00628,C00628,Current,9590.89,2025-05-20,Dormant,B009
A00629,C00629,Savings,78795.76,2018-06-26,Closed,B008
A00630,C00630,Savings,60147.28,2024-07-15,Dormant,B008
A00631,C00631,Savings,91886.49,2024-07-09,Dormant,B007
A00632,C00632,Current,64030.81,2024-11-10,Closed,B011
A00633,C00633,Savings,1940.66,2016-01-25,Dormant,B009
A00634,C00634,Current,81553.66,2025-05-11,Closed,B018
A00635,C00635,Current,42137.46,2016-12-02,Closed,B005
A00636,C00636,Current,25866.69,2016-05-05,Dormant,B003
A00637,C00637,Savings,69022.28,2017-02-10,Active,B009
A00638,C00638,Current,76927.29,2016-05-09,Active,B007
A00639,C00639,Current,13511.41,2021-06-06,Closed,B009
A00640,C00640,Savings,66088.5,2022-03-28,Dormant,B019
A00641,C00641,Current,34804.67,2024-04-04,Active,B017
A00642,C00642,Savings,44528.95,2020-10-27,Dormant,B002
A00643,C00643,Current,44532.99,2018-08-16,Closed,B016
A00644,C00644,Savings,97678.11,2022-07-30,Dormant,B001
A00645,C00645,Savings,81621.18,2024-06-29,Dormant,B016
A00646,C00646,Savings,60819.9,2016-04-29,Dormant,B010
A00647,C00647,Current,62087.48,2015-10-27,Closed,B002
A00648,C00648,Savings,39809.6,2025-02-12,Closed,B008
A00649,C00649,Current,6246.91,2023-05-13,Active,B002
A00650,C00650,Savings,51394.65,2024-06-03,Closed,B002
A00651,C00651,Current,28401.67,2018-05-16,Closed,B010
A00652,C00652,Savings,26889.16,2021-03-21,Active,B019
A00653,C00653,Current,77565.58,2024-08-08,Active,B010
A00654,C00654,Current,25487.96,2020-03-21,Dormant,B017
A00655,C00655,Current,18092.01,2024-04-24,Active,B015
A00656,C00656,Savings,82114.65,2019-01-01,Closed,B011
A00657,C00657,Current,39193.15,2017-01-18,Active,B009
A00658,C00658,Current,6818.02,2022-03-16,Closed,B011
A00659,C00659,Savings,21352.91,2018-04-03,Dormant,B007
A00660,C00660,Current,62378.83,2019-07-25,Dormant,B013
A00661,C00661,Current,568.83,2016-11-02,Dormant,B003
A00662,C00662,Savings,21587.79,2022-06-05,Dormant,B006
A00663,C00663,Current,44408.96,2017-02-23,Dormant,B008
A00664,C00664,Current,73598.2,2018-09-16,Closed,B008
A00665,C00665,Savings,65878.81,2017-09-18,Active,B010
A00666,C00666,Current,8565.85,2022-03-22,Active,B001
A00667,C00667,Savings,81342.72,2023-07-13,Active,B008
A00668,C00668,Savings,72838.94,2024-01-02,Closed,B015
A00669,C00669,Current,70025.88,2023-12-19,Dormant,B017
A00670,C00670,Current,71160.98,2016-06-24,Closed,B004
A00671,C00671,Savings,64028.13,2015-08-16,Closed,B020
A00672,C00672,Savings,4719.31,2016-08-17,Dormant,B016
A00673,C00673,Savings,31728.67,2017-01-09,Closed,B020
A00674,C00674,Savings,21878.3,2024-02-23,Dormant,B018
A00675,C00675,Savings,84586.7,2023-10-27,Dormant,B007
A00676,C00676,Current,626.31,2016-10-12,Active,B003
A00677,C00677,Current,31907.52,2023-05-07,Active,B012
A00678,C00678,Savings,17151.35,2020-08-23,Dormant,B002
A00679,C00679,Current,19705.78,2021-07-09,Closed,B019
A00680,C00680,Savings,11039.84,2023-05-09,Active,B011
A00681,C00681,Savings,18843.77,2019-12-14,Dormant,B007
A00682,C00682,Current,85686.99,2024-11-19,Active,B003
A00683,C00683,Savings,91166.45,2016-12-05,Closed,B015
A00684,C00684,Savings,38784.31,2023-12-02,Closed,B015
A00685,C00685,Savings,59974.87,2025-03-03,Closed,B015
A00686,C00686,Savings,19374.43,2019-10-06,Dormant,B001
A00687,C00687,Current,4100.11,2022-05-04,Dormant,B007
A00688,C00688,Current,12521.01,2016-11-20,Active,B014
A00689,C00689,Savings,83414.76,2016-10-01,Closed,B018
A00690,C00690,Current,53459.35,2022-07-13,Active,B002
A00691,C00691,Current,79597.86,2018-09-30,Dormant,B005
A00692,C00692,Savings,48561.2,2019-09-28,Closed,B014
A00693,C00693,Savings,64380.03,2023-08-03,Closed,B013
A00694,C00694,Savings,59945.84,2024-04-02,Active,B018
A00695,C00695,Savings,75245.75,2024-12-27,Closed,B004
A00696,C00696,Current,2218.62,2016-06-06,Closed,B017
A00697,C00697,Savings,60216.18,2016-09-19,Active,B001
A00698,C00698,Savings,96302.47,2024-02-16,Active,B018
A00699,C00699,Savings,81371.65,2022-02-13,Active,B008
A00700,C00700,Savings,28305.13,2022-01-20,Dormant,B005
A00701,C00701,Savings,96191.19,2021-12-03,Active,B004
A00702,C00702,Current,4614.18,2024-02-08,Active,B020
A00703,C00703,Savings,48061.05,2024-03-05,Closed,B003
A00704,C00704,Savings,93595.56,2023-06-11,Dormant,B015
A00705,C00705,Current,36639.94,2018-09-06,Closed,B002
A00706,C00706,Current,38843.01,2024-04-15,Closed,B013
A00707,C00707,Current,25861.22,2022-03-29,Active,B007
A00708,C00708,Current,40242.94,2020-03-02,Active,B010
A00709,C00709,Savings,90558.98,2022-11-16,Closed,B011
A00710,C00710,Savings,72221.07,2023-10-17,Closed,B011
A00711,C00711,Savings,91726.58,2018-07-06,Dormant,B017
A00712,C00712,Current,94347.66,2017-05-04,Dormant,B009
A00713,C00713,Current,49293.47,2022-07-09,Active,B006
A00714,C00714,Savings,11461.66,2017-03-21,Closed,B018
A00715,C00715,Current,5282.6,2017-01-04,Closed,B013
A00716,C00716,Savings,54433.22,2022-08-28,Active,B014
A00717,C00717,Savings,86416.22,2015-11-30,Closed,B013
A00718,C00718,Savings,87542.76,2018-02-08,Closed,B008
A00719,C00719,Savings,19968.87,2021-03-23,Active,B005
A00720,C00720,Current,36039.13,2024-06-21,Closed,B014
A00721,C00721,Current,58290.51,2021-03-22,Active,B005
A00722,C00722,Savings,43204.51,2022-04-10,Active,B007
A00723,C00723,Savings,11944.7,2021-05-24,Dormant,B015
A00724,C00724,Current,60203.27,2025-06-04,Closed,B007
A00725,C00725,Savings,84658.94,2021-03-21,Closed,B020
A00726,C00726,Current,63509.95,2020-03-25,Closed,B007
A00727,C00727,Current,86087.71,2018-09-12,Active,B018
A00728,C00728,Current,36251.37,2015-08-10,Dormant,B011
A00729,C00729,Savings,9360.85,2022-01-11,Active,B007
A00730,C00730,Savings,84333.57,2024-08-11,Dormant,B016
A00731,C00731,Savings,52127.24,2023-10-21,Dormant,B007
A00732,C00732,Current,77709.42,2021-07-17,Closed,B011
A00733,C00733,Savings,25690.67,2019-01-01,Closed,B018
A00734,C00734,Current,84063.56,2024-11-28,Closed,B009
A00735,C00735,Savings,69333.3,2015-09-21,Dormant,B015
A00736,C00736,Savings,26037.11,2021-11-06,Closed,B011
A00737,C00737,Savings,27680.93,2023-06-09,Closed,B014
A00738,C00738,Current,26729.4,2016-06-24,Closed,B005
A00739,C00739,Current,3468.79,2016-06-26,Dormant,B019
A00740,C00740,Savings,59266.95,2019-05-23,Closed,B010
A00741,C00741,Current,82949.12,2024-04-06,Closed,B008
A00742,C00742,Savings,41690.11,2019-10-11,Active,B016
A00743,C00743,Current,26596.43,2019-07-01,Dormant,B011
A00744,C00744,Current,59615.04,2025-06-17,Active,B016
A00745,C00745,Current,57364.11,2015-09-28,Active,B012
A00746,C00746,Current,26160.21,2016-05-03,Closed,B018
A00747,C00747,Current,8278.32,2025-06-24,Active,B002
A00748,C00748,Savings,29390.41,2016-02-08,Dormant,B002
A00749,C00749,Current,93026.32,2017-06-09,Closed,B008
A00750,C00750,Current,90816.26,2024-10-15,Active,B001
A00751,C00751,Current,84873.21,2021-05-29,Closed,B012
A00752,C00752,Current,45686.87,2021-04-10,Dormant,B020
A00753,C00753,Savings,87874.65,2023-01-04,Dormant,B001
A00754,C00754,Savings,4967.17,2015-12-25,Dormant,B014
A00755,C00755,Current,49789.22,2015-10-29,Closed,B009
A00756,C00756,Current,12784.55,2017-01-31,Dormant,B017
A00757,C00757,Current,89068.63,2022-05-12,Dormant,B006
A00758,C00758,Savings,13907.69,2019-08-11,Closed,B005
A00759,C00759,Current,13382.98,2017-05-21,Dormant,B017
A00760,C00760,Current,8937.83,2022-12-12,Dormant,B013
A00761,C00761,Current,14142.0,2024-09-20,Closed,B015
A00762,C00762,Current,43820.93,2021-12-01,Active,B008
A00763,C00763,Current,59878.03,2017-10-23,Active,B002
A00764,C00764,Current,80887.41,2023-04-04,Dormant,B013
A00765,C00765,Current,48570.13,2019-01-16,Active,B001
A00766,C00766,Savings,39885.49,2018-01-24,Dormant,B016
A00767,C00767,Savings,83999.12,2024-05-23,Closed,B019
A00768,C00768,Current,82241.25,2023-09-21,Dormant,B008
A00769,C00769,Savings,16234.64,2023-11-07,Dormant,B016
A00770,C00770,Current,95208.63,2025-03-08,Active,B009
A00771,C00771,Savings,71821.45,2021-10-04,Active,B002
A00772,C00772,Current,15221.93,2015-10-06,Active,B007
A00773,C00773,Savings,34350.18,2017-07-05,Dormant,B013
A00774,C00774,Current,83198.66,2020-08-12,Active,B019
A00775,C00775,Current,74639.92,2018-01-26,Closed,B018
A00776,C00776,Current,60220.24,2016-11-24,Active,B005
A00777,C00777,Current,18385.4,2021-05-09,Dormant,B017
A00778,C00778,Savings,34278.18,2019-11-20,Active,B004
A00779,C00779,Savings,62780.77,2022-01-07,Closed,B011
A00780,C00780,Savings,33380.57,2021-03-07,Active,B013
A00781,C00781,Savings,72039.71,2019-04-05,Closed,B009
A00782,C00782,Current,37460.95,2023-09-27,Dormant,B012
A00783,C00783,Savings,33274.02,2024-04-17,Closed,B006
A00784,C00784,Savings,29171.42,2024-05-18,Active,B013
A00785,C00785,Savings,15367.59,2016-11-13,Closed,B008
A00786,C00786,Savings,1159.56,2018-09-22,Active,B009
A00787,C00787,Savings,92175.0,2015-10-26,Closed,B005
A00788,C00788,Current,91683.51,2025-04-16,Closed,B012
A00789,C00789,Savings,72690.98,2024-04-17,Dormant,B010
A00790,C00790,Savings,28463.22,2020-06-22,Active,B004
A00791,C00791,Current,51443.37,2023-12-30,Dormant,B014
A00792,C00792,Savings,68250.94,2016-03-13,Closed,B017
A00793,C00793,Current,87657.11,2020-08-08,Dormant,B003
A00794,C00794,Savings,69072.88,2019-12-18,Dormant,B020
A00795,C00795,Savings,75754.33,2021-11-05,Active,B001
A00796,C00796,Savings,42994.87,2018-03-08,Closed,B003
A00797,C00797,Savings,23194.56,2016-12-16,Active,B019
A00798,C00798,Current,62459.53,2020-09-20,Closed,B013
A00799,C00799,Savings,50473.7,2018-11-13,Closed,B010
A00800,C00800,Savings,96031.36,2017-11-19,Closed,B003
A00801,C00801,Current,15485.08,2024-07-04,Dormant,B014
A00802,C00802,Savings,97355.7,2023-03-24,Dormant,B012
A00803,C00803,Current,52172.17,2021-09-25,Closed,B016
A00804,C00804,Current,81171.45,2016-04-26,Closed,B015
A00805,C00805,Current,36481.38,2025-04-23,Dormant,B001
A00806,C00806,Current,97254.17,2019-11-18,Dormant,B013
A00807,C00807,Savings,41992.65,2015-10-26,Closed,B014
A00808,C00808,Current,50475.73,2020-03-17,Closed,B010
A00809,C00809,Savings,19944.46,2017-05-05,Dormant,B007
A00810,C00810,Savings,31799.44,2015-11-13,Dormant,B013
A00811,C00811,Savings,13262.02,2019-09-21,Dormant,B016
A00812,C00812,Savings,33030.09,2016-10-06,Active,B013
A00813,C00813,Current,97014.73,2023-03-24,Closed,B004
A00814,C00814,Savings,55577.09,2018-08-30,Dormant,B018
A00815,C00815,Savings,98498.03,2020-07-02,Dormant,B001
A00816,C00816,Current,36869.58,2023-10-07,Closed,B007
A00817,C00817,Savings,51323.05,2021-07-31,Dormant,B003
A00818,C00818,Savings,1207.98,2021-10-18,Dormant,B005
A00819,C00819,Current,39972.66,2024-02-27,Dormant,B009
A00820,C00820,Current,91550.63,2020-03-23,Closed,B014
A00821,C00821,Savings,53461.55,2023-12-22,Closed,B020
A00822,C00822,Current,30273.19,2018-02-09,Closed,B018
A00823,C00823,Current,8363.53,2019-07-20,Closed,B018
A00824,C00824,Savings,6033.75,2016-05-30,Dormant,B018
A00825,C00825,Current,21156.92,2021-04-21,Closed,B004
A00826,C00826,Savings,71819.88,2017-04-09,Dormant,B012
A00827,C00827,Current,60615.64,2024-11-02,Active,B002
A00828,C00828,Current,77824.99,2020-04-24,Closed,B013
A00829,C00829,Savings,39915.18,2019-05-12,Active,B001
A00830,C00830,Savings,48336.09,2018-07-20,Dormant,B017
A00831,C00831,Savings,26064.0,2021-05-28,Dormant,B019
