CardID,CustomerID,CardType,CreditLimit,IssueDate,ExpiryDate,Status,OutstandingBalance
CC00763,C00763,Silver,100000,2024-04-29,2027-05-20,Active,48515.04
CC00764,C00764,Platinum,100000,2021-03-28,2027-05-16,Active,29974.47
CC00765,C00765,Silver,150000,2023-01-25,2029-03-20,Blocked,41251.02
CC00766,C00766,Gold,150000,2022-05-16,2027-08-02,Active,38519.55
CC00767,C00767,Gold,100000,2021-10-28,2027-09-08,Active,8094.3
CC00768,C00768,Gold,100000,2022-06-14,2027-12-14,Blocked,45785.57
CC00770,C00770,Gold,50000,2020-11-24,2026-03-04,Active,45165.06
CC00773,C00773,Platinum,50000,2021-01-28,2029-12-30,Active,12234.95
CC00774,C00774,Silver,50000,2021-11-26,2030-06-19,Blocked,17798.42
CC00775,C00775,Platinum,150000,2023-09-08,2027-11-26,Active,32846.93
CC00776,C00776,Platinum,100000,2020-08-19,2026-01-01,Active,38004.26
CC00777,C00777,Silver,100000,2021-12-23,2027-08-20,Active,25101.97
CC00779,C00779,Platinum,50000,2024-01-12,2027-09-12,Blocked,36217.82
CC00780,C00780,Platinum,100000,2022-06-17,2027-04-08,Blocked,17968.79
CC00781,C00781,Silver,50000,2023-06-03,2026-12-10,Blocked,924.75
CC00782,C00782,Platinum,100000,2021-11-09,2028-07-24,Blocked,46775.64
CC00783,C00783,Silver,100000,2020-11-17,2027-08-21,Blocked,46511.72
CC00784,C00784,Platinum,100000,2021-08-11,2028-05-12,Blocked,7474.67
CC00785,C00785,Silver,50000,2023-06-22,2026-06-18,Blocked,29093.59
CC00786,C00786,Silver,150000,2022-11-13,2030-07-01,Active,3672.09
CC00789,C00789,Gold,150000,2023-09-05,2027-03-11,Active,28385.95
CC00793,C00793,Gold,100000,2023-03-28,2029-10-15,Blocked,31356.16
CC00794,C00794,Gold,150000,2022-12-22,2026-06-20,Active,26845.85
CC00796,C00796,Gold,50000,2022-12-31,2026-10-18,Blocked,3493.32
CC00797,C00797,Gold,150000,2021-01-18,2028-03-11,Blocked,33860.66
CC00802,C00802,Platinum,150000,2022-10-18,2027-12-13,Active,25603.25
CC00803,C00803,Platinum,150000,2020-09-20,2029-04-27,Blocked,45416.35
CC00804,C00804,Gold,50000,2023-03-28,2026-08-31,Active,25629.64
CC00808,C00808,Gold,50000,2021-06-17,2025-12-17,Active,49156.22
CC00809,C00809,Platinum,50000,2023-07-18,2030-02-16,Active,21118.99
CC00812,C00812,Gold,50000,2021-10-29,2028-05-23,Blocked,7340.43
CC00815,C00815,Silver,150000,2020-12-22,2028-08-04,Active,49986.75
CC00816,C00816,Silver,50000,2023-05-27,2026-03-16,Active,12393.85
CC00818,C00818,Gold,50000,2023-08-01,2026-07-30,Blocked,4293.89
CC00819,C00819,Silver,150000,2022-02-21,2029-04-18,Active,13262.35
CC00822,C00822,Gold,150000,2024-04-27,2025-08-04,Blocked,18849.31
CC00823,C00823,Gold,50000,2023-05-13,2025-11-27,Blocked,22935.01
CC00826,C00826,Silver,150000,2023-03-14,2026-09-30,Blocked,36306.08
CC00827,C00827,Silver,100000,2022-01-04,2029-10-01,Blocked,16242.67
CC00828,C00828,Platinum,100000,2021-11-27,2030-05-25,Blocked,41975.26
CC00831,C00831,Gold,50000,2021-06-15,2026-09-04,Active,11136.34
CC00832,C00832,Platinum,50000,2021-12-04,2028-12-14,Blocked,33380.79
CC00834,C00834,Platinum,150000,2020-07-30,2030-04-15,Active,18298.57
CC00843,C00843,Gold,50000,2023-08-29,2029-03-29,Active,6802.87
CC00844,C00844,Gold,100000,2020-11-21,2027-02-01,Active,26769.1
CC00846,C00846,Platinum,100000,2023-02-15,2029-10-09,Blocked,20805.17
CC00847,C00847,Gold,100000,2024-01-07,2026-11-19,Active,24679.59
CC00850,C00850,Silver,100000,2022-01-21,2026-07-01,Active,38273.34
CC00851,C00851,Platinum,50000,2021-01-06,2028-07-01,Blocked,11800.37
CC00854,C00854,Platinum,100000,2023-09-03,2028-08-30,Active,6301.06
CC00857,C00857,Platinum,100000,2021-04-30,2027-11-29,Active,2819.63
CC00858,C00858,Silver,50000,2021-03-10,2029-02-18,Active,32321.82
CC00859,C00859,Silver,50000,2020-08-13,2030-04-28,Blocked,27744.15
CC00860,C00860,Platinum,50000,2022-06-08,2025-08-09,Blocked,31108.76
CC00862,C00862,Platinum,150000,2023-05-07,2029-03-12,Blocked,16757.72
CC00863,C00863,Platinum,100000,2022-12-06,2025-09-09,Blocked,13542.03
CC00864,C00864,Platinum,100000,2022-07-13,2029-12-07,Blocked,47877.39
CC00865,C00865,Platinum,50000,2023-07-27,2026-10-22,Active,12295.85
CC00866,C00866,Gold,150000,2024-03-18,2026-02-10,Blocked,6675.18
CC00869,C00869,Gold,100000,2023-04-06,2028-04-01,Active,24136.27
CC00870,C00870,Silver,100000,2021-02-22,2027-05-28,Active,1162.27
CC00871,C00871,Gold,100000,2022-06-17,2029-06-16,Active,38850.9
CC00872,C00872,Platinum,50000,2022-11-06,2026-04-28,Blocked,8702.92
CC00873,C00873,Gold,100000,2024-04-13,2027-02-20,Active,33660.76
CC00875,C00875,Platinum,150000,2022-12-24,2029-02-10,Blocked,10550.29
CC00876,C00876,Silver,50000,2021-10-02,2025-12-14,Blocked,7452.54
CC00877,C00877,Silver,100000,2022-11-13,2028-08-25,Active,15769.11
CC00878,C00878,Gold,100000,2020-11-26,2025-07-25,Active,25056.87
CC00879,C00879,Silver,100000,2022-03-31,2026-11-24,Blocked,10443.19
CC00883,C00883,Silver,100000,2023-08-23,2028-08-09,Active,40433.74
CC00884,C00884,Silver,150000,2020-07-28,2027-12-19,Blocked,5996.17
CC00885,C00885,Platinum,50000,2021-02-02,2026-01-08,Blocked,46478.7
CC00886,C00886,Silver,100000,2021-01-17,2028-02-05,Active,44494.98
CC00887,C00887,Silver,150000,2023-10-16,2028-11-27,Blocked,27920.02
CC00888,C00888,Gold,100000,2020-08-08,2028-03-26,Blocked,32516.54
CC00890,C00890,Silver,50000,2021-06-01,2030-04-15,Blocked,37323.09
CC00892,C00892,Silver,100000,2020-08-25,2028-12-01,Active,12411.18
CC00893,C00893,Silver,100000,2022-04-25,2027-08-06,Active,5045.64
CC00897,C00897,Platinum,50000,2023-05-15,2025-08-19,Blocked,26029.1
CC00898,C00898,Platinum,50000,2022-09-08,2027-01-31,Blocked,44850.38
CC00900,C00900,Silver,100000,2024-05-21,2028-11-15,Blocked,11946.62
CC00901,C00901,Platinum,100000,2022-02-20,2026-06-30,Blocked,36274.07
CC00904,C00904,Platinum,150000,2021-06-12,2027-10-30,Active,45492.13
CC00905,C00905,Gold,150000,2021-08-21,2026-11-23,Active,13822.5
CC00907,C00907,Platinum,100000,2024-07-13,2026-10-26,Blocked,31723.29
CC00909,C00909,Platinum,50000,2023-12-23,2028-05-18,Blocked,1028.43
CC00911,C00911,Gold,100000,2020-12-02,2028-08-18,Active,14957.36
CC00912,C00912,Gold,50000,2022-10-13,2030-04-19,Active,13441.29
CC00913,C00913,Silver,150000,2021-08-14,2027-10-30,Active,31402.92
CC00916,C00916,Gold,100000,2024-03-02,2027-08-30,Blocked,9378.36
CC00917,C00917,Silver,50000,2022-01-21,2029-08-11,Active,31011.45
CC00918,C00918,Platinum,50000,2022-06-08,2027-07-01,Blocked,30171.32
CC00919,C00919,Gold,100000,2021-08-25,2027-05-20,Blocked,24648.77
CC00923,C00923,Platinum,150000,2020-10-15,2025-12-28,Blocked,9603.04
CC00926,C00926,Silver,150000,2022-04-21,2029-06-12,Active,3691.07
CC00927,C00927,Gold,150000,2020-12-31,2028-12-25,Active,27765.72
CC00928,C00928,Gold,50000,2021-12-25,2030-06-04,Blocked,23564.37
CC00932,C00932,Gold,100000,2023-06-11,2029-07-24,Blocked,39125.05
CC00942,C00942,Platinum,100000,2021-09-21,2028-12-27,Blocked,46547.06
CC00945,C00945,Gold,150000,2024-03-17,2027-06-07,Active,11257.83
CC00948,C00948,Platinum,150000,2022-10-16,2027-08-17,Active,5404.09
CC00950,C00950,Platinum,50000,2024-06-16,2028-02-08,Active,13970.23
CC00954,C00954,Gold,150000,2021-09-17,2030-04-19,Blocked,12406.92
CC00955,C00955,Gold,100000,2023-04-19,2029-10-24,Active,48980.57
CC00957,C00957,Platinum,50000,2022-04-27,2029-02-05,Blocked,26060.28
CC00959,C00959,Gold,50000,2024-06-11,2027-11-02,Active,9124.55
CC00960,C00960,Gold,50000,2023-11-28,2027-09-22,Active,45642.18
CC00962,C00962,Silver,100000,2021-07-18,2030-05-06,Active,42257.84
CC00963,C00963,Silver,100000,2023-10-22,2030-05-30,Blocked,34481.93
CC00964,C00964,Gold,100000,2021-10-31,2026-05-16,Active,31297.38
CC00965,C00965,Silver,100000,2021-07-30,2028-08-31,Blocked,46781.56
CC00966,C00966,Gold,100000,2022-11-26,2029-08-06,Blocked,6927.51
CC00967,C00967,Platinum,100000,2020-12-24,2027-03-24,Blocked,38109.09
CC00968,C00968,Platinum,150000,2022-12-01,2029-01-02,Active,4341.1
CC00970,C00970,Gold,150000,2024-04-07,2027-04-14,Blocked,44676.82
CC00972,C00972,Platinum,150000,2021-11-21,2026-11-18,Blocked,12932.67
CC00975,C00975,Platinum,100000,2021-08-03,2028-07-05,Active,18594.03
CC00976,C00976,Silver,50000,2024-05-07,2027-06-05,Active,22157.48
CC00979,C00979,Gold,100000,2023-11-19,2029-02-24,Active,49572.98
CC00980,C00980,Platinum,50000,2021-04-06,2028-07-31,Active,24832.95
CC00982,C00982,Platinum,150000,2022-03-06,2030-07-24,Active,30882.4
CC00983,C00983,Gold,50000,2023-05-23,2029-12-29,Active,12537.68
CC00984,C00984,Gold,50000,2024-02-23,2027-06-21,Blocked,23109.35
CC00986,C00986,Platinum,50000,2022-12-09,2028-01-13,Blocked,33490.14
CC00987,C00987,Platinum,150000,2023-10-13,2025-12-04,Blocked,14792.27
CC00988,C00988,Gold,150000,2023-04-01,2028-06-21,Blocked,25063.55
CC00989,C00989,Platinum,150000,2022-02-09,2026-02-12,Active,49790.8
CC00990,C00990,Silver,50000,2023-11-05,2029-01-18,Active,49077.11
CC00992,C00992,Silver,100000,2021-07-11,2028-05-25,Blocked,27851.25
CC00995,C00995,Platinum,100000,2023-08-03,2028-02-22,Active,21833.39
CC00998,C00998,Silver,150000,2022-04-03,2026-10-28,Active,31641.62
CC00999,C00999,Gold,150000,2021-06-10,2029-08-22,Active,22571.05
CC01001,C01001,Platinum,150000,2021-12-02,2028-12-23,Blocked,159.39
CC01002,C01002,Gold,50000,2024-01-29,2028-12-12,Active,30171.54
CC01004,C01004,Silver,50000,2024-01-19,2030-03-16,Blocked,42057.97
CC01008,C01008,Platinum,150000,2024-04-28,2026-11-18,Blocked,31349.42
CC01009,C01009,Platinum,100000,2020-11-26,2027-03-21,Blocked,43948.6
CC01011,C01011,Platinum,100000,2020-07-31,2026-07-09,Blocked,28463.65
CC01014,C01014,Gold,50000,2024-01-29,2030-04-22,Active,47448.15
CC01015,C01015,Gold,150000,2023-04-16,2029-10-27,Active,48933.21
CC01017,C01017,Silver,100000,2021-04-06,2027-04-02,Active,8197.45
CC01018,C01018,Silver,150000,2021-05-29,2029-07-10,Blocked,19210.22
CC01021,C01021,Gold,50000,2023-10-15,2027-12-22,Blocked,5056.02
CC01022,C01022,Silver,100000,2023-11-01,2027-01-04,Active,8632.83
CC01026,C01026,Gold,50000,2023-05-15,2027-07-15,Active,23482.27
CC01028,C01028,Gold,150000,2023-07-10,2025-09-16,Active,41532.2
CC01029,C01029,Gold,100000,2024-04-08,2027-02-24,Active,2832.47
CC01030,C01030,Gold,100000,2022-08-15,2029-09-02,Active,47432.23
CC01031,C01031,Platinum,100000,2024-06-28,2026-09-03,Blocked,34030.98
CC01035,C01035,Platinum,50000,2021-09-02,2027-08-08,Active,253.09
CC01036,C01036,Silver,100000,2021-07-12,2026-02-28,Blocked,19605.09
CC01037,C01037,Gold,100000,2023-12-05,2029-05-01,Active,21035.19
CC01041,C01041,Silver,50000,2023-05-20,2027-11-25,Blocked,7252.44
CC01043,C01043,Gold,50000,2024-04-22,2027-08-08,Blocked,2649.2
CC01044,C01044,Gold,100000,2022-06-07,2026-11-09,Blocked,45558.74
CC01045,C01045,Gold,150000,2023-06-21,2028-09-02,Active,30366.43
CC01048,C01048,Gold,50000,2022-12-28,2027-09-02,Blocked,35309.0
CC01049,C01049,Platinum,100000,2022-06-29,2026-03-16,Blocked,43938.98
CC01050,C01050,Silver,50000,2021-04-12,2030-01-05,Blocked,13404.2
CC01051,C01051,Silver,100000,2023-11-14,2028-12-04,Active,25886.41
CC01053,C01053,Silver,150000,2024-03-31,2025-09-22,Blocked,38464.49
CC01054,C01054,Platinum,150000,2021-07-28,2028-10-24,Blocked,34661.25
CC01061,C01061,Silver,150000,2023-01-09,2027-10-17,Active,11307.96
CC01062,C01062,Platinum,50000,2022-03-27,2027-11-04,Blocked,25966.08
CC01063,C01063,Platinum,100000,2021-03-03,2027-04-26,Active,21113.57
CC01064,C01064,Platinum,100000,2020-09-17,2027-12-31,Blocked,23606.1
CC01067,C01067,Platinum,150000,2023-11-02,2026-11-30,Blocked,5912.37
CC01068,C01068,Gold,50000,2024-05-31,2027-09-28,Active,48266.44
CC01071,C01071,Silver,100000,2021-06-16,2028-11-17,Blocked,30598.1
CC01073,C01073,Platinum,100000,2024-04-03,2030-01-08,Active,33323.91
CC01075,C01075,Silver,150000,2022-06-08,2027-05-18,Blocked,4472.13
CC01078,C01078,Silver,100000,2022-08-19,2026-04-17,Blocked,9985.35
CC01080,C01080,Platinum,50000,2022-12-15,2029-07-27,Blocked,30740.62
CC01081,C01081,Platinum,100000,2023-07-15,2029-10-24,Blocked,22901.22
CC01082,C01082,Platinum,150000,2021-10-25,2026-07-08,Blocked,14521.18
CC01083,C01083,Gold,50000,2021-11-19,2027-06-23,Blocked,48209.19
CC01088,C01088,Silver,100000,2022-06-10,2029-06-07,Blocked,4754.46
CC01089,C01089,Silver,150000,2023-10-23,2026-04-05,Blocked,23199.07
CC01090,C01090,Platinum,150000,2021-10-04,2028-07-19,Blocked,17382.09
CC01092,C01092,Platinum,150000,2022-08-19,2026-12-02,Active,8707.34
CC01094,C01094,Silver,150000,2022-09-07,2026-11-22,Active,2212.03
CC01098,C01098,Gold,100000,2023-10-16,2028-09-27,Active,28689.73
CC01102,C01102,Silver,50000,2020-08-09,2027-11-30,Active,17477.14
CC01106,C01106,Platinum,50000,2023-04-19,2029-11-22,Active,42864.72
CC01109,C01109,Gold,150000,2022-10-05,2027-07-16,Blocked,6470.79
CC01112,C01112,Platinum,100000,2024-04-10,2026-08-27,Blocked,48508.12
CC01115,C01115,Silver,100000,2021-05-19,2030-01-05,Active,48162.35
CC01116,C01116,Platinum,150000,2020-12-18,2025-08-25,Active,23632.16
CC01117,C01117,Silver,50000,2021-09-28,2028-04-02,Active,199.18
CC01118,C01118,Gold,150000,2024-02-24,2029-02-18,Blocked,25815.71
CC01121,C01121,Silver,150000,2022-09-11,2028-03-04,Blocked,24405.68
CC01123,C01123,Silver,150000,2023-04-05,2026-03-15,Active,45505.14
CC01125,C01125,Gold,100000,2022-12-26,2029-10-29,Active,1785.75
CC01127,C01127,Gold,50000,2020-08-21,2026-01-23,Active,49454.03
CC01131,C01131,Silver,100000,2022-08-07,2030-05-31,Blocked,1951.05
CC01132,C01132,Silver,50000,2023-01-06,2025-09-18,Blocked,34306.02
CC01134,C01134,Gold,50000,2020-10-18,2026-04-06,Active,31031.72
CC01135,C01135,Gold,50000,2021-11-28,2027-07-11,Active,44766.24
CC01137,C01137,Platinum,50000,2023-05-01,2027-08-01,Active,29433.96
CC01139,C01139,Silver,150000,2021-02-25,2030-07-12,Blocked,7350.43
CC01140,C01140,Silver,150000,2021-11-04,2029-05-31,Active,5393.04
CC01144,C01144,Platinum,50000,2022-11-14,2026-04-07,Active,45733.39
CC01145,C01145,Silver,150000,2022-09-09,2027-03-12,Active,44063.98
CC01148,C01148,Gold,150000,2022-03-19,2027-05-21,Active,46222.86
CC01153,C01153,Platinum,150000,2023-05-31,2027-02-16,Active,29745.67
CC01154,C01154,Silver,150000,2022-02-02,2030-05-21,Blocked,20814.82
CC01155,C01155,Silver,50000,2024-03-13,2030-05-22,Active,9497.91
CC01157,C01157,Platinum,50000,2022-01-11,2026-09-27,Blocked,415.97
CC01158,C01158,Platinum,50000,2022-10-10,2027-12-17,Blocked,14635.21
CC01159,C01159,Silver,150000,2023-06-04,2025-09-26,Blocked,45729.06
CC01161,C01161,Gold,50000,2024-02-18,2026-05-25,Blocked,17247.82
CC01162,C01162,Platinum,150000,2023-02-16,2026-10-29,Active,40523.61
CC01163,C01163,Silver,100000,2022-08-16,2030-03-31,Active,41694.52
CC01164,C01164,Silver,100000,2022-08-30,2028-03-20,Active,22815.1
CC01165,C01165,Gold,50000,2020-08-26,2026-05-19,Blocked,30520.89
CC01167,C01167,Silver,50000,2024-02-01,2026-03-15,Active,18832.47
CC01168,C01168,Gold,150000,2023-04-19,2028-07-27,Active,7823.67
CC01169,C01169,Gold,100000,2022-05-24,2029-12-15,Active,40264.36
CC01171,C01171,Platinum,50000,2022-07-08,2026-10-22,Active,29255.68
CC01174,C01174,Platinum,100000,2022-03-24,2027-08-06,Blocked,14269.45
CC01179,C01179,Platinum,100000,2022-08-15,2030-03-06,Active,40188.91
CC01181,C01181,Silver,150000,2023-09-02,2025-09-01,Blocked,1854.06
CC01183,C01183,Platinum,50000,2024-02-16,2026-04-04,Active,10538.71
CC01184,C01184,Platinum,150000,2024-07-18,2028-02-13,Blocked,23776.48
CC01186,C01186,Platinum,150000,2022-05-24,2025-12-16,Blocked,9998.1
CC01189,C01189,Gold,50000,2021-11-25,2028-08-12,Active,13921.65
CC01190,C01190,Silver,50000,2021-02-07,2026-06-29,Active,48281.56
CC01195,C01195,Gold,50000,2022-11-22,2025-08-27,Active,42438.0
CC01196,C01196,Platinum,50000,2023-07-15,2029-05-15,Active,36360.56
CC01197,C01197,Platinum,50000,2021-12-08,2028-06-30,Blocked,33372.06
CC01198,C01198,Silver,150000,2021-01-07,2026-01-15,Active,6410.06
CC01199,C01199,Silver,100000,2021-03-17,2027-03-09,Active,21058.12
CC01201,C01201,Gold,100000,2022-01-28,2030-04-16,Blocked,41121.69
CC01202,C01202,Platinum,50000,2021-10-05,2025-10-19,Blocked,39335.02
CC01205,C01205,Platinum,100000,2022-03-04,2027-10-18,Blocked,10910.33
CC01206,C01206,Silver,50000,2021-10-08,2026-12-14,Active,6972.97
CC01208,C01208,Gold,100000,2020-10-02,2026-01-14,Blocked,17834.55
CC01213,C01213,Platinum,100000,2023-01-13,2029-12-14,Blocked,20928.89
CC01214,C01214,Platinum,100000,2022-06-03,2028-02-12,Blocked,19838.03
CC01215,C01215,Platinum,150000,2024-05-10,2028-06-16,Active,10987.04
CC01217,C01217,Silver,150000,2023-09-23,2027-09-17,Blocked,45477.01
CC01218,C01218,Platinum,50000,2021-02-21,2026-10-21,Active,5530.36
CC01220,C01220,Platinum,50000,2023-09-16,2028-10-03,Active,43612.26
CC01221,C01221,Platinum,150000,2022-05-20,2027-12-24,Active,5999.75
CC01222,C01222,Gold,50000,2022-05-04,2029-12-03,Blocked,28609.71
CC01223,C01223,Silver,50000,2021-03-21,2026-12-13,Active,16717.58
CC01227,C01227,Platinum,50000,2021-12-06,2027-12-29,Blocked,20016.14
CC01228,C01228,Silver,150000,2022-01-25,2026-07-01,Active,26846.5
CC01229,C01229,Platinum,100000,2020-07-30,2026-09-27,Active,30972.22
CC01231,C01231,Platinum,100000,2024-01-28,2026-07-01,Active,38280.36
CC01232,C01232,Silver,50000,2021-08-05,2028-04-24,Blocked,17896.19
CC01235,C01235,Gold,100000,2021-12-28,2028-02-05,Blocked,45144.3
CC01236,C01236,Gold,100000,2022-05-28,2026-08-21,Blocked,1868.33
CC01239,C01239,Silver,50000,2021-02-16,2028-10-03,Active,33263.42
CC01242,C01242,Gold,50000,2021-06-23,2027-05-11,Active,39604.15
CC01244,C01244,Platinum,150000,2021-09-15,2029-01-24,Blocked,28734.08
CC01248,C01248,Platinum,50000,2022-08-28,2025-12-17,Blocked,5560.51
CC01249,C01249,Platinum,50000,2021-07-25,2030-05-31,Blocked,40506.01
CC01250,C01250,Gold,50000,2021-03-14,2029-01-31,Blocked,38356.87
CC01251,C01251,Silver,50000,2023-01-10,2025-12-01,Active,7557.6
CC01252,C01252,Silver,50000,2021-08-04,2027-06-08,Blocked,3540.07
CC01253,C01253,Silver,150000,2022-09-01,2029-06-02,Active,23487.17
CC01254,C01254,Gold,150000,2021-03-20,2026-01-22,Blocked,16896.56
CC01255,C01255,Silver,50000,2020-08-27,2025-08-17,Active,4975.15
CC01257,C01257,Platinum,150000,2022-09-19,2027-03-10,Blocked,47517.06
CC01258,C01258,Gold,100000,2024-01-04,2027-05-23,Active,23910.67
CC01259,C01259,Platinum,50000,2021-09-27,2029-02-24,Blocked,17504.77
CC01261,C01261,Silver,150000,2021-03-23,2028-05-30,Blocked,46346.91
CC01262,C01262,Gold,150000,2023-10-20,2029-09-17,Active,7590.88
CC01263,C01263,Gold,150000,2024-07-12,2030-03-25,Active,15515.45
CC01264,C01264,Silver,100000,2023-12-27,2027-10-25,Blocked,34856.93
CC01265,C01265,Silver,50000,2022-11-30,2029-05-15,Active,46103.98
CC01268,C01268,Gold,150000,2024-01-26,2026-12-26,Blocked,47717.89
CC01269,C01269,Platinum,50000,2023-05-17,2027-07-16,Active,41979.04
CC01270,C01270,Silver,50000,2023-09-05,2027-12-31,Active,467.7
CC01274,C01274,Platinum,100000,2022-04-26,2026-07-14,Active,30954.01
CC01275,C01275,Gold,50000,2022-07-24,2026-10-31,Blocked,14811.47
CC01276,C01276,Gold,150000,2023-07-17,2028-02-11,Active,18473.56
CC01277,C01277,Silver,50000,2022-05-11,2027-10-19,Blocked,45425.15
CC01278,C01278,Platinum,100000,2021-07-19,2029-07-09,Active,25070.65
CC01280,C01280,Platinum,100000,2021-05-12,2027-03-12,Blocked,26764.67
CC01281,C01281,Platinum,100000,2024-01-29,2027-12-08,Active,25313.26
CC01286,C01286,Gold,150000,2023-06-23,2027-02-11,Blocked,38364.16
CC01287,C01287,Gold,100000,2023-11-07,2028-05-27,Active,23964.58
CC01288,C01288,Silver,150000,2022-10-12,2027-03-11,Active,24061.86
CC01289,C01289,Platinum,150000,2022-06-20,2030-07-10,Blocked,19318.31
CC01291,C01291,Platinum,100000,2023-09-13,2027-11-26,Active,4891.15
CC01297,C01297,Gold,150000,2021-11-08,2029-10-06,Blocked,16701.36
CC01298,C01298,Gold,150000,2023-07-19,2027-10-07,Active,9079.15
CC01299,C01299,Silver,100000,2024-02-05,2026-01-02,Active,44777.88
CC01300,C01300,Platinum,50000,2022-07-05,2029-06-15,Blocked,49282.28
CC01303,C01303,Silver,150000,2021-03-22,2027-06-29,Active,38422.66
CC01305,C01305,Silver,100000,2023-06-05,2028-09-12,Active,14693.73
CC01306,C01306,Silver,100000,2023-07-26,2030-06-16,Blocked,15251.45
CC01307,C01307,Gold,100000,2022-11-06,2027-04-23,Blocked,27148.22
CC01308,C01308,Platinum,100000,2023-07-28,2028-03-09,Active,30894.94
CC01310,C01310,Silver,100000,2021-06-14,2027-02-24,Active,11589.44
CC01311,C01311,Gold,100000,2021-06-08,2029-11-19,Blocked,10763.92
CC01314,C01314,Silver,100000,2022-05-22,2027-08-27,Active,19601.16
CC01315,C01315,Platinum,50000,2022-12-04,2028-09-28,Active,11505.67
CC01316,C01316,Gold,150000,2021-04-18,2026-02-26,Blocked,23512.86
CC01320,C01320,Platinum,100000,2023-02-12,2030-02-22,Blocked,35831.2
CC01322,C01322,Gold,150000,2021-05-04,2028-01-03,Active,32451.71
CC01327,C01327,Gold,100000,2022-09-28,2028-02-04,Blocked,46306.5
CC01328,C01328,Silver,50000,2022-03-09,2030-06-09,Blocked,14741.97
CC01330,C01330,Gold,100000,2020-11-30,2026-06-11,Blocked,6246.77
CC01332,C01332,Gold,150000,2023-12-18,2030-05-27,Active,31186.31
CC01334,C01334,Silver,50000,2024-02-28,2027-09-28,Blocked,14874.81
CC01336,C01336,Silver,50000,2023-12-11,2029-08-07,Active,27119.03
CC01339,C01339,Gold,100000,2020-10-01,2027-10-05,Blocked,38968.76
CC01340,C01340,Gold,50000,2021-07-25,2027-05-08,Active,34192.21
CC01342,C01342,Silver,50000,2024-06-25,2025-09-13,Blocked,25600.12
CC01348,C01348,Platinum,50000,2021-11-21,2029-12-14,Active,13231.63
CC01349,C01349,Gold,50000,2021-08-10,2028-03-26,Blocked,5794.42
CC01350,C01350,Silver,100000,2023-09-03,2026-05-30,Blocked,37589.2
CC01352,C01352,Platinum,100000,2023-06-05,2026-05-04,Blocked,37523.88
CC01354,C01354,Gold,150000,2024-02-07,2025-08-07,Active,39177.85
CC01355,C01355,Platinum,100000,2024-02-05,2026-01-20,Active,35456.08
CC01356,C01356,Platinum,50000,2024-03-21,2028-03-05,Active,18138.68
